downtime_id,batch_id,machine_id,production_date,start_ts,end_ts,duration_minutes,reported_duration_minutes,reported_reason_code,reported_reason_label,true_reason_code,true_reason_label,was_logged
D0f94af5eae4c-1,B0f94af5eae4c,1,2021-01-09,2021-01-09 10:27:29.127545227,2021-01-09 10:29:18.617503238,1.82,1.82,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0f94af5eae4c-2,B0f94af5eae4c,1,2021-01-09,2021-01-09 10:29:18.617503238,2021-01-09 10:30:49.678637523,1.52,1.52,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0f94af5eae4c-3,B0f94af5eae4c,1,2021-01-09,2021-01-09 10:30:49.678637524,2021-01-09 10:32:23.879064613,1.57,1.57,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfce3bf9de9f1-0,Bfce3bf9de9f1,1,2021-01-09,2021-01-09 11:05:43.432226770,2021-01-09 11:21:27.068215402,15.73,15.0,99,Other,01,Changeover / SMED,True
Ddb6e60e81a02-0,Bdb6e60e81a02,1,2021-01-09,2021-01-09 11:40:33.744433657,2021-01-09 11:51:09.022346736,10.59,10.59,01,Changeover / SMED,01,Changeover / SMED,True
Ddb6e60e81a02-1,Bdb6e60e81a02,1,2021-01-09,2021-01-09 11:51:09.022346736,2021-01-09 11:52:18.630459820,1.16,1.16,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D7caebdff0ded-0,B7caebdff0ded,2,2021-01-09,2021-01-09 02:28:33.729747659,2021-01-09 02:30:43.730148894,2.17,2.17,01,Changeover / SMED,01,Changeover / SMED,False
D4f448788cdfe-0,B4f448788cdfe,1,2021-01-09,2021-01-09 12:04:24.385655663,2021-01-09 12:07:24.385655663,3.0,5.0,99,Other,01,Changeover / SMED,True
D40974102a94e-0,B40974102a94e,2,2021-01-09,2021-01-09 02:31:06.671396172,2021-01-09 02:32:44.449324841,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
Dbce01de9ff1e-0,Bbce01de9ff1e,1,2021-01-09,2021-01-09 12:20:18.146470334,2021-01-09 12:28:01.560887051,7.72,10.0,99,Other,01,Changeover / SMED,True
Dc8cc4b8d043e-0,Bc8cc4b8d043e,2,2021-01-09,2021-01-09 02:33:01.704253430,2021-01-09 02:34:27.259941015,1.43,1.43,01,Changeover / SMED,01,Changeover / SMED,False
D933f8112e574-0,B933f8112e574,2,2021-01-09,2021-01-09 02:34:42.358003531,2021-01-09 02:36:42.358003531,2.0,2.0,01,Changeover / SMED,01,Changeover / SMED,False
Dc9f9bd73d765-0,Bc9f9bd73d765,1,2021-01-09,2021-01-09 12:49:35.009215432,2021-01-09 12:58:06.782610129,8.53,10.0,99,Other,01,Changeover / SMED,True
Dc9f9bd73d765-1,Bc9f9bd73d765,1,2021-01-09,2021-01-09 12:58:06.782610129,2021-01-09 12:58:44.949187182,0.64,0.64,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc9f9bd73d765-2,Bc9f9bd73d765,1,2021-01-09,2021-01-09 12:58:44.949187183,2021-01-09 12:59:45.554991829,1.01,1.01,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfbd706fb62fb-0,Bfbd706fb62fb,1,2021-01-11,2021-01-11 02:00:00.000000000,2021-01-11 02:00:50.782064101,0.85,0.85,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfbd706fb62fb-1,Bfbd706fb62fb,1,2021-01-11,2021-01-11 02:00:50.782064101,2021-01-11 02:03:38.147674482,2.79,2.79,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfbd706fb62fb-2,Bfbd706fb62fb,1,2021-01-11,2021-01-11 02:03:38.147674482,2021-01-11 02:05:15.686241727,1.63,1.63,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2d82a7c58d7b-0,B2d82a7c58d7b,1,2021-01-11,2021-01-11 03:09:01.176470588,2021-01-11 03:19:08.034690070,10.11,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D8efacaa428fe-0,B8efacaa428fe,1,2021-01-11,2021-01-11 03:33:20.000000000,2021-01-11 03:42:40.155440795,9.34,10.0,99,Other,01,Changeover / SMED,True
D586bea84ba4b-0,B586bea84ba4b,2,2021-01-11,2021-01-11 02:03:53.334413585,2021-01-11 02:05:50.001080251,1.94,1.94,01,Changeover / SMED,01,Changeover / SMED,False
D6fa929290433-0,B6fa929290433,2,2021-01-11,2021-01-11 02:06:10.589315546,2021-01-11 02:07:04.755982212,0.9,0.9,01,Changeover / SMED,01,Changeover / SMED,False
D3cb38a80e70d-0,B3cb38a80e70d,1,2021-01-11,2021-01-11 03:49:48.235294117,2021-01-11 03:55:28.306480645,5.67,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D80fe61933884-0,B80fe61933884,1,2021-01-11,2021-01-11 04:06:06.055323378,2021-01-11 04:17:00.985452622,10.92,10.92,99,Other,01,Changeover / SMED,True
D5ab5ab4d53f0-0,B5ab5ab4d53f0,1,2021-01-11,2021-01-11 04:23:59.036239882,2021-01-11 04:25:22.947238882,1.4,1.4,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D5ab5ab4d53f0-1,B5ab5ab4d53f0,1,2021-01-11,2021-01-11 04:25:22.947238882,2021-01-11 04:29:16.463292089,3.89,3.89,01,Changeover / SMED,01,Changeover / SMED,True
Da6007aee9dd5-0,Ba6007aee9dd5,1,2021-01-11,2021-01-11 04:42:44.588966668,2021-01-11 04:47:53.488559363,5.15,5.15,01,Changeover / SMED,01,Changeover / SMED,True
D80eec60cc372-0,B80eec60cc372,1,2021-01-12,2021-01-12 02:55:41.176470588,2021-01-12 03:05:55.485290246,10.24,10.24,99,Other,01,Changeover / SMED,True
D7836bee739dc-0,B7836bee739dc,1,2021-01-12,2021-01-12 03:18:25.882352941,2021-01-12 03:28:57.774929673,10.53,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Dad0782b5eb87-0,Bad0782b5eb87,2,2021-01-12,2021-01-12 02:03:55.294117647,2021-01-12 02:06:15.294765798,2.33,2.33,01,Changeover / SMED,01,Changeover / SMED,False
D4c27c370dd75-0,B4c27c370dd75,2,2021-01-12,2021-01-12 02:06:40.000762530,2021-01-12 02:08:17.778691199,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
Dc0bb9795abc1-0,Bc0bb9795abc1,1,2021-01-12,2021-01-12 03:32:32.941176470,2021-01-12 03:34:03.445602460,1.51,1.51,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc0bb9795abc1-1,Bc0bb9795abc1,1,2021-01-12,2021-01-12 03:34:03.445602460,2021-01-12 03:43:11.752452264,9.14,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D931d4989f89e-0,B931d4989f89e,2,2021-01-12,2021-01-12 02:08:35.033619789,2021-01-12 02:10:35.033619789,2.0,2.0,01,Changeover / SMED,01,Changeover / SMED,False
Ded050ecc499f-0,Bed050ecc499f,3,2021-01-12,2021-01-12 02:00:00.000000000,2021-01-12 02:01:38.116668282,1.64,1.64,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ded050ecc499f-1,Bed050ecc499f,3,2021-01-12,2021-01-12 02:01:38.116668282,2021-01-12 02:02:35.632963520,0.96,0.96,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1ec788d37019-0,B1ec788d37019,1,2021-01-12,2021-01-12 03:48:26.701991141,2021-01-12 03:49:42.624916778,1.27,1.27,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1ec788d37019-1,B1ec788d37019,1,2021-01-12,2021-01-12 03:49:42.624916778,2021-01-12 03:58:16.288713186,8.56,10.0,99,Other,01,Changeover / SMED,True
De3dbd2b34701-0,Be3dbd2b34701,1,2021-01-14,2021-01-14 02:00:00.000000000,2021-01-14 02:01:55.269143735,1.92,1.92,06,Micro-stop (never logged),06,Micro-stop (never logged),False
De3dbd2b34701-1,Be3dbd2b34701,1,2021-01-14,2021-01-14 02:01:55.269143735,2021-01-14 02:02:30.224751127,0.58,0.58,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D76e996d436b0-0,B76e996d436b0,1,2021-01-14,2021-01-14 03:00:23.529411764,2021-01-14 03:10:39.380900718,10.26,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D512aac0f17bc-0,B512aac0f17bc,1,2021-01-14,2021-01-14 03:19:12.941176470,2021-01-14 03:32:23.868922419,13.18,13.18,01,Changeover / SMED,01,Changeover / SMED,True
Deaf39e823ce5-0,Beaf39e823ce5,2,2021-01-14,2021-01-14 02:03:55.294117647,2021-01-14 02:07:25.295089873,3.5,5.0,99,Other,01,Changeover / SMED,True
D2dcf91026b90-0,B2dcf91026b90,2,2021-01-14,2021-01-14 02:08:02.354084972,2021-01-14 02:09:57.909997181,1.93,1.93,01,Changeover / SMED,01,Changeover / SMED,False
D7a593fe6d111-0,B7a593fe6d111,1,2021-01-14,2021-01-14 03:35:41.176470588,2021-01-14 03:43:52.200010322,8.18,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D7a593fe6d111-1,B7a593fe6d111,1,2021-01-14,2021-01-14 03:43:52.200010322,2021-01-14 03:45:48.360447316,1.94,1.94,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3f4db1e0bdef-0,B3f4db1e0bdef,1,2021-01-14,2021-01-14 04:07:45.216955606,2021-01-14 04:08:40.675201905,0.92,0.92,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3f4db1e0bdef-1,B3f4db1e0bdef,1,2021-01-14,2021-01-14 04:08:40.675201905,2021-01-14 04:21:15.913648075,12.59,15.0,99,Other,01,Changeover / SMED,True
D6e52b1d10626-0,B6e52b1d10626,2,2021-01-14,2021-01-14 02:10:18.302216983,2021-01-14 02:11:56.080145652,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
D15aafe3bca3f-0,B15aafe3bca3f,1,2021-01-14,2021-01-14 04:23:38.977770277,2021-01-14 04:33:05.472744423,9.44,10.0,99,Other,01,Changeover / SMED,True
D32b8b4c3e4f2-0,B32b8b4c3e4f2,1,2021-01-14,2021-01-14 04:42:24.530497062,2021-01-14 04:43:51.367196721,1.45,1.45,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D32b8b4c3e4f2-1,B32b8b4c3e4f2,1,2021-01-14,2021-01-14 04:43:51.367196721,2021-01-14 04:45:32.577102061,1.69,1.69,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D32b8b4c3e4f2-2,B32b8b4c3e4f2,1,2021-01-14,2021-01-14 04:45:32.577102062,2021-01-14 04:47:21.835901966,1.82,1.82,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D32b8b4c3e4f2-3,B32b8b4c3e4f2,1,2021-01-14,2021-01-14 04:47:21.835901966,2021-01-14 04:59:32.619642665,12.18,12.18,01,Changeover / SMED,01,Changeover / SMED,True
D82bda74689cd-0,B82bda74689cd,1,2021-01-14,2021-01-14 05:11:41.393242160,2021-01-14 05:17:30.689372929,5.82,5.82,99,Other,01,Changeover / SMED,True
Df88843c56d53-0,Bf88843c56d53,1,2021-01-14,2021-01-14 05:40:58.255987259,2021-01-14 05:42:23.765505600,1.43,1.43,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df88843c56d53-1,Bf88843c56d53,1,2021-01-14,2021-01-14 05:42:23.765505600,2021-01-14 05:55:55.848820501,13.53,15.0,99,Other,01,Changeover / SMED,True
D1a6a8b371faa-0,B1a6a8b371faa,1,2021-01-15,2021-01-15 02:00:00.000000000,2021-01-15 02:00:45.173779440,0.75,0.75,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9536fa01a6b5-0,B9536fa01a6b5,2,2021-01-15,2021-01-15 02:06:02.745098039,2021-01-15 02:11:06.079835699,5.06,5.0,99,Other,01,Changeover / SMED,True
D6e19f3a77840-0,B6e19f3a77840,1,2021-01-15,2021-01-15 03:06:40.000000000,2021-01-15 03:07:35.155509196,0.92,0.92,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D6e19f3a77840-1,B6e19f3a77840,1,2021-01-15,2021-01-15 03:07:35.155509196,2021-01-15 03:20:42.402405952,13.12,13.12,01,Changeover / SMED,01,Changeover / SMED,True
D66eec61fbd2b-0,B66eec61fbd2b,1,2021-01-15,2021-01-15 03:25:29.411764705,2021-01-15 03:25:56.191995271,0.45,0.45,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D66eec61fbd2b-1,B66eec61fbd2b,1,2021-01-15,2021-01-15 03:25:56.191995271,2021-01-15 03:29:15.947794432,3.33,5.0,01,Changeover / SMED,01,Changeover / SMED,True
Da57a7338f190-0,Ba57a7338f190,1,2021-01-15,2021-01-15 03:44:43.921568627,2021-01-15 03:47:43.921568627,3.0,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D5dfe4e027705-0,B5dfe4e027705,2,2021-01-15,2021-01-15 02:11:59.609495287,2021-01-15 02:13:37.387423956,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
Df4755569ad09-0,Bf4755569ad09,1,2021-01-15,2021-01-15 03:59:38.039215686,2021-01-15 04:07:22.151766586,7.74,7.74,99,Other,01,Changeover / SMED,True
D44c0cc92234a-0,B44c0cc92234a,1,2021-01-15,2021-01-15 04:27:41.574640077,2021-01-15 04:44:32.090944264,16.84,16.84,99,Other,01,Changeover / SMED,True
D44c0cc92234a-1,B44c0cc92234a,1,2021-01-15,2021-01-15 04:44:32.090944264,2021-01-15 04:45:12.342512738,0.67,0.67,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2766079699be-0,B2766079699be,1,2021-01-15,2021-01-15 04:55:45.110064468,2021-01-15 05:01:54.149169008,6.15,6.15,99,Other,01,Changeover / SMED,True
D8ce9161d811d-0,B8ce9161d811d,2,2021-01-15,2021-01-15 02:13:54.642352545,2021-01-15 02:15:34.642352544,1.67,1.67,01,Changeover / SMED,01,Changeover / SMED,False
D28af12f7d971-0,B28af12f7d971,1,2021-01-15,2021-01-15 05:16:40.012025253,2021-01-15 05:25:29.347345003,8.82,10.0,99,Other,01,Changeover / SMED,True
D3c7c1fb4ceba-0,B3c7c1fb4ceba,3,2021-01-15,2021-01-15 02:00:00.000000000,2021-01-15 02:00:38.316947031,0.64,0.64,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D97fdf93a2cca-0,B97fdf93a2cca,1,2021-01-16,2021-01-16 02:00:00.000000000,2021-01-16 02:01:50.309424965,1.84,1.84,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D97fdf93a2cca-1,B97fdf93a2cca,1,2021-01-16,2021-01-16 02:01:50.309424965,2021-01-16 02:02:32.270681982,0.7,0.7,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D97fdf93a2cca-2,B97fdf93a2cca,1,2021-01-16,2021-01-16 02:02:32.270681983,2021-01-16 02:04:34.778268269,2.04,2.04,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D4ba6ee690bbb-0,B4ba6ee690bbb,1,2021-01-16,2021-01-16 05:43:31.764705882,2021-01-16 05:45:06.999546997,1.59,1.59,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D4ba6ee690bbb-1,B4ba6ee690bbb,1,2021-01-16,2021-01-16 05:45:06.999546997,2021-01-16 05:50:55.740909565,5.81,5.0,99,Other,01,Changeover / SMED,True
D9bd58ca0b59e-0,B9bd58ca0b59e,2,2021-01-16,2021-01-16 02:11:16.470588235,2021-01-16 02:12:00.801322549,0.74,0.74,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9bd58ca0b59e-1,B9bd58ca0b59e,2,2021-01-16,2021-01-16 02:12:00.801322549,2021-01-16 02:23:31.473991028,11.51,11.51,99,Other,01,Changeover / SMED,True
Db63a2d0a3671-0,Bb63a2d0a3671,1,2021-01-16,2021-01-16 06:34:30.588235294,2021-01-16 06:45:00.120791718,10.49,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D8dac96be9b24-0,B8dac96be9b24,2,2021-01-16,2021-01-16 02:25:41.180473874,2021-01-16 02:27:37.847140540,1.94,1.94,01,Changeover / SMED,01,Changeover / SMED,False
D595448dc9490-0,B595448dc9490,1,2021-01-16,2021-01-16 07:20:47.058823529,2021-01-16 07:29:41.482732924,8.91,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Df7c970b67a3d-0,Bf7c970b67a3d,1,2021-01-16,2021-01-16 07:36:38.686936209,2021-01-16 07:37:21.726400364,0.72,0.72,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df7c970b67a3d-1,Bf7c970b67a3d,1,2021-01-16,2021-01-16 07:37:21.726400364,2021-01-16 07:49:44.642346399,12.38,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D700565005f75-0,B700565005f75,1,2021-01-16,2021-01-16 07:57:33.588896994,2021-01-16 07:59:09.726006041,1.6,1.6,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D700565005f75-1,B700565005f75,1,2021-01-16,2021-01-16 07:59:09.726006041,2021-01-16 07:59:46.325982686,0.61,0.61,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D700565005f75-2,B700565005f75,1,2021-01-16,2021-01-16 07:59:46.325982687,2021-01-16 08:02:46.325982687,3.0,5.0,99,Other,01,Changeover / SMED,True
D75cc37271404-0,B75cc37271404,1,2021-01-16,2021-01-16 09:09:42.679988285,2021-01-16 09:10:07.013061359,0.41,0.41,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75cc37271404-1,B75cc37271404,1,2021-01-16,2021-01-16 09:10:07.013061359,2021-01-16 09:11:48.037049546,1.68,1.68,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75cc37271404-2,B75cc37271404,1,2021-01-16,2021-01-16 09:11:48.037049547,2021-01-16 09:13:08.825064251,1.35,1.35,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D75cc37271404-3,B75cc37271404,1,2021-01-16,2021-01-16 09:13:08.825064252,2021-01-16 09:26:54.524319442,13.76,13.76,99,Other,01,Changeover / SMED,True
Dc1f28deb3295-0,Bc1f28deb3295,1,2021-01-16,2021-01-16 10:13:50.760958323,2021-01-16 10:24:29.634138033,10.65,10.0,01,Changeover / SMED,01,Changeover / SMED,True
Dfc71fffd0976-0,Bfc71fffd0976,1,2021-01-16,2021-01-16 10:41:39.842383996,2021-01-16 10:43:19.320293064,1.66,1.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfc71fffd0976-1,Bfc71fffd0976,1,2021-01-16,2021-01-16 10:43:19.320293064,2021-01-16 10:44:09.351731621,0.83,0.83,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfc71fffd0976-2,Bfc71fffd0976,1,2021-01-16,2021-01-16 10:44:09.351731622,2021-01-16 10:54:54.709578675,10.76,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D16eb4befad82-0,B16eb4befad82,1,2021-01-16,2021-01-16 11:36:02.587482035,2021-01-16 11:37:42.076825267,1.66,1.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D16eb4befad82-1,B16eb4befad82,1,2021-01-16,2021-01-16 11:37:42.076825267,2021-01-16 11:38:42.742629284,1.01,1.01,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D16eb4befad82-2,B16eb4befad82,1,2021-01-16,2021-01-16 11:38:42.742629284,2021-01-16 11:49:34.625268211,10.86,10.86,99,Other,01,Changeover / SMED,True
D14278222482c-0,B14278222482c,1,2021-01-16,2021-01-16 12:01:52.448805875,2021-01-16 12:03:09.766646883,1.29,1.29,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D14278222482c-1,B14278222482c,1,2021-01-16,2021-01-16 12:03:09.766646883,2021-01-16 12:04:32.702681553,1.38,1.38,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D14278222482c-2,B14278222482c,1,2021-01-16,2021-01-16 12:04:32.702681554,2021-01-16 12:06:01.384939768,1.48,1.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D14278222482c-3,B14278222482c,1,2021-01-16,2021-01-16 12:06:01.384939769,2021-01-16 12:18:51.686665949,12.84,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D177d6318368f-0,B177d6318368f,1,2021-01-16,2021-01-16 12:25:43.090027881,2021-01-16 12:35:05.693961856,9.38,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D960ededeaaa6-0,B960ededeaaa6,1,2021-01-16,2021-01-16 12:57:52.608988085,2021-01-16 13:29:47.002475284,31.91,31.91,03,Process / Materials,03,Process / Materials,True
D960ededeaaa6-1,B960ededeaaa6,1,2021-01-16,2021-01-16 13:29:47.002475284,2021-01-16 13:30:49.282932019,1.04,1.04,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D960ededeaaa6-2,B960ededeaaa6,1,2021-01-16,2021-01-16 13:30:49.282932020,2021-01-16 13:33:49.282932020,3.0,5.0,99,Other,01,Changeover / SMED,True
D1dd013c008f2-0,B1dd013c008f2,1,2021-01-16,2021-01-16 13:43:53.393301811,2021-01-16 13:44:24.676136584,0.52,0.52,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1dd013c008f2-1,B1dd013c008f2,1,2021-01-16,2021-01-16 13:44:24.676136584,2021-01-16 13:56:28.981506238,12.07,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D3c3fde96e915-0,B3c3fde96e915,1,2021-01-16,2021-01-16 13:58:42.320601138,2021-01-16 14:06:52.062482648,8.16,10.0,99,Other,01,Changeover / SMED,True
Dfd963ce136d0-0,Bfd963ce136d0,2,2021-01-16,2021-01-16 02:27:58.435375835,2021-01-16 02:30:08.435777070,2.17,2.17,01,Changeover / SMED,01,Changeover / SMED,False
Dba35bf8e6868-0,Bba35bf8e6868,2,2021-01-16,2021-01-16 02:30:31.377024348,2021-01-16 02:30:47.885745995,0.28,0.28,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dba35bf8e6868-1,Bba35bf8e6868,2,2021-01-16,2021-01-16 02:30:47.885745995,2021-01-16 02:32:09.154953016,1.35,1.35,01,Changeover / SMED,01,Changeover / SMED,False
D78f86d22deab-0,B78f86d22deab,2,2021-01-16,2021-01-16 02:32:26.409881606,2021-01-16 02:34:26.409881606,2.0,2.0,01,Changeover / SMED,01,Changeover / SMED,False
D9f23b9a45fb8-0,B9f23b9a45fb8,1,2021-01-18,2021-01-18 02:00:00.000000000,2021-01-18 02:01:25.791178650,1.43,1.43,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9f23b9a45fb8-1,B9f23b9a45fb8,1,2021-01-18,2021-01-18 02:01:25.791178650,2021-01-18 02:02:12.178401972,0.77,0.77,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9f23b9a45fb8-2,B9f23b9a45fb8,1,2021-01-18,2021-01-18 02:02:12.178401972,2021-01-18 02:03:53.834999245,1.69,1.69,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D241b53a9fb77-0,B241b53a9fb77,1,2021-01-18,2021-01-18 03:02:44.705882352,2021-01-18 03:12:10.982368619,9.44,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D241b53a9fb77-1,B241b53a9fb77,1,2021-01-18,2021-01-18 03:12:10.982368619,2021-01-18 03:13:17.259554808,1.1,1.1,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0ea28c06ccf7-0,B0ea28c06ccf7,1,2021-01-18,2021-01-18 03:23:55.294117647,2021-01-18 03:25:33.635875014,1.64,1.64,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0ea28c06ccf7-1,B0ea28c06ccf7,1,2021-01-18,2021-01-18 03:25:33.635875014,2021-01-18 03:35:01.136139899,9.46,10.0,99,Other,01,Changeover / SMED,True
De65d20bdcb31-0,Be65d20bdcb31,2,2021-01-18,2021-01-18 02:02:36.862745098,2021-01-18 02:05:20.196834607,2.72,2.72,01,Changeover / SMED,01,Changeover / SMED,False
D4dcc4c920847-0,B4dcc4c920847,2,2021-01-18,2021-01-18 02:05:49.020497462,2021-01-18 02:07:26.798426131,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
Df28ae36515c9-0,Bf28ae36515c9,1,2021-01-18,2021-01-18 03:40:23.529411764,2021-01-18 03:52:58.474670159,12.58,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D583da5886302-0,B583da5886302,1,2021-01-18,2021-01-18 03:59:09.082138550,2021-01-18 04:00:57.037733645,1.8,1.8,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D583da5886302-1,B583da5886302,1,2021-01-18,2021-01-18 04:00:57.037733645,2021-01-18 04:01:15.037733645,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D583da5886302-2,B583da5886302,1,2021-01-18,2021-01-18 04:01:15.037733645,2021-01-18 04:05:10.714393602,3.93,3.93,01,Changeover / SMED,01,Changeover / SMED,True
D583da5886302-3,B583da5886302,1,2021-01-18,2021-01-18 04:05:10.714393602,2021-01-18 04:06:17.602740901,1.11,1.11,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9cccfd7ff48f-0,B9cccfd7ff48f,2,2021-01-18,2021-01-18 02:07:44.053354720,2021-01-18 02:08:51.384111629,1.12,1.12,01,Changeover / SMED,01,Changeover / SMED,False
D9cccfd7ff48f-1,B9cccfd7ff48f,2,2021-01-18,2021-01-18 02:08:51.384111629,2021-01-18 02:08:57.386801222,0.1,0.1,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8e1b6eb2504b-0,B8e1b6eb2504b,1,2021-01-18,2021-01-18 04:27:12.617562941,2021-01-18 04:35:15.819445024,8.05,10.0,01,Changeover / SMED,01,Changeover / SMED,True
