inspection_id,batch_id,production_date,inspection_ts,sample_size,defects_found,outcome,defect_type
Iee1d5028c6d3,Bee1d5028c6d3,2021-10-20,2021-10-20 02:18:57.910786338,5,0,PASS,
I44348c195580,B44348c195580,2021-10-21,2021-10-21 02:03:55.294117647,5,0,PASS,
I3d2cabe41546,B3d2cabe41546,2021-10-21,2021-10-21 05:50:15.624200341,5,0,PASS,
Ia7195cf79f91,Ba7195cf79f91,2021-10-21,2021-10-21 07:17:16.051681679,5,0,PASS,
Ic935ed9d74d0,Bc935ed9d74d0,2021-10-21,2021-10-21 07:38:10.953642463,5,0,PASS,
I6f10601044d3,B6f10601044d3,2021-10-22,2021-10-22 05:26:18.472709649,5,0,PASS,
I90cb16f115c0,B90cb16f115c0,2021-10-22,2021-10-22 05:50:21.503073413,5,0,PASS,
I9f90373dfc03,B9f90373dfc03,2021-10-22,2021-10-22 02:09:24.705882352,5,0,PASS,
I7a50bf90b42d,B7a50bf90b42d,2021-10-23,2021-10-23 03:01:04.846334245,5,1,PASS,
I96a27b3ae9cb,B96a27b3ae9cb,2021-10-23,2021-10-23 03:10:39.356138167,5,2,PASS,
I2d4b4ee0590c,B2d4b4ee0590c,2021-10-25,2021-10-25 03:58:25.882352941,15,0,PASS,
I29a7bc6311b5,B29a7bc6311b5,2021-10-25,2021-10-25 04:29:48.235294117,5,1,PASS,
Idf99701833f7,Bdf99701833f7,2021-10-25,2021-10-25 05:42:45.609112468,5,0,PASS,
I7fdc8f460aaa,B7fdc8f460aaa,2021-10-26,2021-10-26 04:55:41.176470587,5,0,PASS,
I881def379157,B881def379157,2021-10-26,2021-10-26 02:06:41.960784313,5,1,PASS,
Ic5e689433aa4,Bc5e689433aa4,2021-10-26,2021-10-26 05:38:49.446334099,5,0,PASS,
Id0271f9f042f,Bd0271f9f042f,2021-10-26,2021-10-26 07:44:46.034138661,5,0,PASS,
I15961266e2fc,B15961266e2fc,2021-10-26,2021-10-26 02:19:36.473066460,5,0,PASS,
I3d60368da4b6,B3d60368da4b6,2021-10-26,2021-10-26 08:09:51.916491602,5,0,PASS,
I6bcb0a88cff9,B6bcb0a88cff9,2021-10-27,2021-10-27 05:11:50.588235293,5,0,PASS,
Iec331d9b886c,Bec331d9b886c,2021-10-27,2021-10-27 02:18:15.690714799,5,1,FAIL,colour
Ie63b883a913b,Be63b883a913b,2021-10-27,2021-10-27 02:20:39.481786373,5,0,PASS,
I3d098f5a157d,B3d098f5a157d,2021-10-27,2021-10-27 02:18:49.411764705,5,0,PASS,
I18b7de6d040a,B18b7de6d040a,2021-10-27,2021-10-27 02:24:58.305715205,5,0,PASS,
I626c18f04a66,B626c18f04a66,2021-10-27,2021-10-27 06:47:03.626554069,5,0,PASS,
I24c15f675afe,B24c15f675afe,2021-10-28,2021-10-28 02:06:24.315504728,5,0,PASS,
I2325cc7fd9b5,B2325cc7fd9b5,2021-10-28,2021-10-28 05:30:58.823529411,5,0,PASS,
I55b9321e41d6,B55b9321e41d6,2021-10-28,2021-10-28 08:42:19.887043576,5,0,PASS,
Ic3ead40d2345,Bc3ead40d2345,2021-10-28,2021-10-28 02:13:20.982171394,5,0,PASS,
I0da0ef330305,B0da0ef330305,2021-10-29,2021-10-29 02:09:36.473257092,5,1,PASS,
I57d20003c07c,B57d20003c07c,2021-10-29,2021-10-29 05:17:38.819462624,5,0,PASS,
I1af6548968fa,B1af6548968fa,2021-10-29,2021-10-29 05:31:52.152795957,5,0,PASS,
Iec593f393efb,Bec593f393efb,2021-10-29,2021-10-29 06:52:07.729510457,5,0,PASS,
I1fd166fb24ea,B1fd166fb24ea,2021-10-29,2021-10-29 08:15:08.175265069,5,0,PASS,
Ifcf01d55bc73,Bfcf01d55bc73,2021-10-30,2021-10-30 13:29:24.705882352,10,0,PASS,
Ida2261f77896,Bda2261f77896,2021-10-30,2021-10-30 20:06:18.181526936,5,1,PASS,
I64c24892e221,B64c24892e221,2021-10-30,2021-10-30 03:23:38.444636531,5,0,PASS,
Ic0557630cfbe,Bc0557630cfbe,2021-10-30,2021-10-30 03:27:28.510351047,5,0,PASS,
I68bbe5fc58e0,B68bbe5fc58e0,2021-10-30,2021-10-30 22:53:06.135053174,5,1,PASS,
Ifeb29bc95ce0,Bfeb29bc95ce0,2021-11-01,2021-11-01 02:24:54.122476419,5,1,PASS,
I66075bd9d599,B66075bd9d599,2021-11-01,2021-11-01 07:59:59.999999999,5,0,PASS,
Icf1b661af7ef,Bcf1b661af7ef,2021-11-01,2021-11-01 08:15:53.725490196,5,0,PASS,
I50f36788bdd1,B50f36788bdd1,2021-11-01,2021-11-01 02:44:32.687924549,5,0,PASS,
I4630d4f5847d,B4630d4f5847d,2021-11-02,2021-11-02 04:47:50.588235293,5,0,PASS,
Ia568b8a8ef97,Ba568b8a8ef97,2021-11-02,2021-11-02 05:34:49.930347803,5,0,PASS,
Ifa431d4fcc75,Bfa431d4fcc75,2021-11-02,2021-11-02 07:18:49.685748381,5,1,PASS,
Ia1b49efd20e4,Ba1b49efd20e4,2021-11-02,2021-11-02 08:20:10.588978498,5,0,PASS,
I1f1e002062ce,B1f1e002062ce,2021-11-03,2021-11-03 05:26:16.470588234,5,0,PASS,
Iab69eadbf9dd,Bab69eadbf9dd,2021-11-03,2021-11-03 05:41:19.999999999,5,0,PASS,
Ief28a9f9a510,Bef28a9f9a510,2021-11-03,2021-11-03 07:20:15.748092339,5,0,PASS,
I43ad91e94dcf,B43ad91e94dcf,2021-11-03,2021-11-03 02:15:52.616204718,5,0,PASS,
I4a295cbffae9,B4a295cbffae9,2021-11-03,2021-11-03 09:43:21.030518769,5,0,PASS,
Iafb8d887660f,Bafb8d887660f,2021-11-04,2021-11-04 05:48:45.578507264,5,0,PASS,
I0feb075edcbc,B0feb075edcbc,2021-11-04,2021-11-04 06:16:49.113931655,5,0,PASS,
I1d47a72680ea,B1d47a72680ea,2021-11-05,2021-11-05 04:08:37.647058823,16,0,PASS,
I361a3cb2d6ae,B361a3cb2d6ae,2021-11-05,2021-11-05 04:34:30.588235293,5,0,PASS,
Ie4a7a371ca0b,Be4a7a371ca0b,2021-11-05,2021-11-05 02:05:23.529411764,5,1,PASS,
I97ad5dbfbaaa,B97ad5dbfbaaa,2021-11-05,2021-11-05 02:10:39.217147791,5,0,PASS,
I78fd1fc8522e,B78fd1fc8522e,2021-11-05,2021-11-05 05:14:18.039215685,5,0,PASS,
Ifd4ad40ddeda,Bfd4ad40ddeda,2021-11-05,2021-11-05 02:14:00.524647993,5,0,PASS,
Ib2bdf03fb72a,Bb2bdf03fb72a,2021-11-05,2021-11-05 07:52:41.328756209,5,0,PASS,
Id3c6588c9af0,Bd3c6588c9af0,2021-11-05,2021-11-05 08:21:58.191501308,5,0,PASS,
I3a8ce934f7c5,B3a8ce934f7c5,2021-11-05,2021-11-05 09:15:18.084610169,5,0,PASS,
I276ef13cdf3c,B276ef13cdf3c,2021-11-05,2021-11-05 02:19:39.087116726,5,0,PASS,
Iff17bb420f3b,Bff17bb420f3b,2021-11-06,2021-11-06 08:40:47.058823528,5,0,PASS,
I03aa8eb319a1,B03aa8eb319a1,2021-11-06,2021-11-06 02:52:54.519645410,5,0,PASS,
Ib420b5189626,Bb420b5189626,2021-11-06,2021-11-06 02:04:42.352941176,5,0,PASS,
I88c3ba2df80b,B88c3ba2df80b,2021-11-08,2021-11-08 03:06:40.000000000,9,0,PASS,
Ic728c279d270,Bc728c279d270,2021-11-08,2021-11-08 03:55:17.647058823,5,0,PASS,
I4ce1ae5901f5,B4ce1ae5901f5,2021-11-08,2021-11-08 02:09:38.433278875,5,0,PASS,
Idf5e23d7340f,Bdf5e23d7340f,2021-11-08,2021-11-08 02:10:42.158769071,5,0,PASS,
I66e9233d6b18,B66e9233d6b18,2021-11-08,2021-11-08 02:12:08.433412015,5,2,PASS,
Ie2b206973be1,Be2b206973be1,2021-11-08,2021-11-08 06:06:26.839028626,5,1,PASS,
Ie75ccd935c8f,Be75ccd935c8f,2021-11-09,2021-11-09 03:59:12.941176469,5,2,PASS,
Id69b90502089,Bd69b90502089,2021-11-09,2021-11-09 02:02:17.254901960,5,1,PASS,
I9b2d2c684faf,B9b2d2c684faf,2021-11-09,2021-11-09 02:05:01.961546843,5,0,PASS,
I40c61a959439,B40c61a959439,2021-11-09,2021-11-09 04:15:06.701991140,5,0,PASS,
I7a18ecb411e6,B7a18ecb411e6,2021-11-10,2021-11-10 03:16:04.705882352,9,0,PASS,
I3ead073cce00,B3ead073cce00,2021-11-10,2021-11-10 02:21:10.588235294,5,0,PASS,
I5034284b0517,B5034284b0517,2021-11-11,2021-11-11 04:18:02.352941176,18,1,PASS,
I518d865bad51,B518d865bad51,2021-11-11,2021-11-11 08:10:11.655398353,5,0,PASS,
I592557dbbf0f,B592557dbbf0f,2021-11-12,2021-11-12 03:23:55.294117647,11,0,PASS,
Ia9493fc66e6c,Ba9493fc66e6c,2021-11-12,2021-11-12 02:06:38.040423025,5,0,PASS,
I241bb791fea0,B241bb791fea0,2021-11-12,2021-11-12 05:10:16.354407120,5,1,PASS,
I9a15d96c928d,B9a15d96c928d,2021-11-12,2021-11-12 02:08:36.995038535,5,0,PASS,
I2e7804295950,B2e7804295950,2021-11-12,2021-11-12 02:10:03.269681479,5,0,PASS,
I8898f3985cb9,B8898f3985cb9,2021-11-12,2021-11-12 06:12:40.127644510,5,0,PASS,
Ife75cfced36b,Bfe75cfced36b,2021-11-12,2021-11-12 02:02:21.176470588,5,1,PASS,
I24c70194c4ff,B24c70194c4ff,2021-11-13,2021-11-13 06:07:50.588235294,33,1,PASS,
I412dc765f202,B412dc765f202,2021-11-13,2021-11-13 02:18:47.450980392,12,0,PASS,
I3709e039dfc6,B3709e039dfc6,2021-11-13,2021-11-13 02:50:34.387025312,5,0,FAIL,underweight
I21643f9a3739,B21643f9a3739,2021-11-13,2021-11-13 08:17:31.475175208,5,0,PASS,
I4804b72cfe19,B4804b72cfe19,2021-11-13,2021-11-13 02:54:11.707508651,5,0,PASS,
Idf073d00768e,Bdf073d00768e,2021-11-13,2021-11-13 02:56:06.740365909,5,0,PASS,
I57f7338b5a11,B57f7338b5a11,2021-11-13,2021-11-13 02:57:40.858012967,5,0,FAIL,underweight
Iac98a42954df,Bac98a42954df,2021-11-16,2021-11-16 02:56:28.235294117,7,1,PASS,
I4d24351480b4,B4d24351480b4,2021-11-16,2021-11-16 02:05:01.962182286,5,0,FAIL,underproofed
I353c2e79e958,B353c2e79e958,2021-11-16,2021-11-16 03:20:47.058823529,5,0,PASS,
I49889745c572,B49889745c572,2021-11-16,2021-11-16 02:09:53.465627780,5,0,PASS,
I963bb3c5c3b8,B963bb3c5c3b8,2021-11-16,2021-11-16 02:07:03.529411764,5,0,PASS,
I3220a80bdb10,B3220a80bdb10,2021-11-18,2021-11-18 02:03:25.882352941,5,0,PASS,
Ib8bdfba659f5,Bb8bdfba659f5,2021-11-18,2021-11-18 02:06:24.314551565,5,0,FAIL,underproofed
I4b226aea72be,B4b226aea72be,2021-11-19,2021-11-19 03:49:01.176470588,5,0,PASS,
I777669495f77,B777669495f77,2021-11-19,2021-11-19 02:08:51.373375094,5,1,PASS,
I31f37e9c3ce5,B31f37e9c3ce5,2021-11-19,2021-11-19 04:12:51.817692594,5,0,PASS,
I2d76e649ad05,B2d76e649ad05,2021-11-20,2021-11-20 09:27:22.280760555,5,0,PASS,
I556b69a0383f,B556b69a0383f,2021-11-20,2021-11-20 02:54:00.007071745,5,1,PASS,
I7618ad463f2b,B7618ad463f2b,2021-11-20,2021-11-20 10:44:42.136872149,5,0,PASS,
I56a8576abb92,B56a8576abb92,2021-11-22,2021-11-22 03:04:18.823529411,8,1,PASS,
I71b6ffe4a5b4,B71b6ffe4a5b4,2021-11-23,2021-11-23 05:03:10.753244211,5,1,PASS,
I803dd2513e5a,B803dd2513e5a,2021-11-25,2021-11-25 02:03:55.294117647,5,0,PASS,
Iacbc6ec7ead9,Bacbc6ec7ead9,2021-11-25,2021-11-25 04:26:11.817692594,5,0,PASS,
I64a0679bc6eb,B64a0679bc6eb,2021-11-26,2021-11-26 03:24:42.352941176,5,0,PASS,
I8fc3ab39fc47,B8fc3ab39fc47,2021-11-26,2021-11-26 04:05:41.996108788,5,1,PASS,
I9cbfc9f34c68,B9cbfc9f34c68,2021-11-27,2021-11-27 07:23:55.294117646,6,1,PASS,
I4e602c6c3f7d,B4e602c6c3f7d,2021-11-27,2021-11-27 02:47:10.071648335,5,0,FAIL,underproofed
I369faf66b82d,B369faf66b82d,2021-11-27,2021-11-27 07:55:50.481432730,5,0,PASS,
I8d5fbdf4d1a5,B8d5fbdf4d1a5,2021-11-27,2021-11-27 09:23:35.498128531,5,0,PASS,
Icebec275eea6,Bcebec275eea6,2021-11-27,2021-11-27 10:31:44.084159195,5,0,PASS,
If5ab1dffef6d,Bf5ab1dffef6d,2021-11-27,2021-11-27 02:57:35.955837643,5,0,PASS,
I225921425d0f,B225921425d0f,2021-11-27,2021-11-27 11:27:44.244341405,5,0,PASS,
Ie05de31a8c4b,Be05de31a8c4b,2021-11-27,2021-11-27 03:02:11.773075197,5,1,FAIL,misshapen
I7ced8407ea3c,B7ced8407ea3c,2021-11-29,2021-11-29 03:08:14.117647058,9,0,PASS,
Ib2de412ef988,Bb2de412ef988,2021-11-29,2021-11-29 03:30:11.764705881,5,0,PASS,
I2adb1f446619,B2adb1f446619,2021-11-29,2021-11-29 03:42:44.705882352,5,0,PASS,
I5aed28007f4d,B5aed28007f4d,2021-11-29,2021-11-29 02:02:21.176470588,5,0,PASS,
I4c83ec90bfe1,B4c83ec90bfe1,2021-11-30,2021-11-30 03:56:59.697172718,5,0,PASS,
I17c40ab70662,B17c40ab70662,2021-11-30,2021-11-30 04:59:44.403055071,5,0,PASS,
If1f5bb166765,Bf1f5bb166765,2021-11-30,2021-11-30 05:24:50.285408012,5,0,PASS,
I5c7e286f2ba7,B5c7e286f2ba7,2021-12-02,2021-12-02 03:44:28.235294117,5,0,FAIL,colour
I6ea092acb0e8,B6ea092acb0e8,2021-12-02,2021-12-02 02:11:32.158405960,5,1,PASS,
Ie6657c9ba938,Be6657c9ba938,2021-12-02,2021-12-02 04:22:23.741513758,5,1,PASS,
I185a4390fbf4,B185a4390fbf4,2021-12-02,2021-12-02 02:13:06.276053018,5,0,PASS,
I4bb0b9b9c61b,B4bb0b9b9c61b,2021-12-03,2021-12-03 02:49:24.705882352,6,0,PASS,
I77b6b6acd7ac,B77b6b6acd7ac,2021-12-03,2021-12-03 03:33:13.774061348,5,0,PASS,
Id7f431362493,Bd7f431362493,2021-12-03,2021-12-03 04:26:23.191838680,5,0,PASS,
I067e52c90afe,B067e52c90afe,2021-12-03,2021-12-03 04:50:26.222202444,5,0,PASS,
Ia93425849d69,Ba93425849d69,2021-12-04,2021-12-04 02:13:33.725490196,8,0,PASS,
Ieb8d96ab0d2d,Beb8d96ab0d2d,2021-12-04,2021-12-04 02:29:07.063144536,5,0,PASS,
Iec8d719aa7c2,Bec8d719aa7c2,2021-12-04,2021-12-04 07:04:18.823529411,5,0,PASS,
Iefa2093eb0ee,Befa2093eb0ee,2021-12-04,2021-12-04 07:35:22.847724227,5,0,PASS,
Ibe86244c5dd9,Bbe86244c5dd9,2021-12-04,2021-12-04 09:47:58.238880963,5,0,PASS,
Iaf148e721bc1,Baf148e721bc1,2021-12-04,2021-12-04 11:46:39.540280569,5,0,PASS,
I0b03c4f6a37d,B0b03c4f6a37d,2021-12-04,2021-12-04 02:42:57.523084976,5,0,FAIL,underweight
I9d1ba22939db,B9d1ba22939db,2021-12-04,2021-12-04 02:43:56.346614388,5,0,PASS,
I3c4d3430c750,B3c4d3430c750,2021-12-04,2021-12-04 12:53:24.822813353,5,0,PASS,
I301a023e9ac3,B301a023e9ac3,2021-12-04,2021-12-04 02:51:50.857439050,5,0,FAIL,misshapen
Id7e29d073f9d,Bd7e29d073f9d,2021-12-04,2021-12-04 14:35:03.769978426,5,1,PASS,
Ie52bd70a6ec9,Be52bd70a6ec9,2021-12-09,2021-12-09 02:10:01.961801020,5,2,PASS,
I8e086eca177f,B8e086eca177f,2021-12-09,2021-12-09 02:11:45.882352941,5,0,PASS,
I94dfb68ff671,B94dfb68ff671,2021-12-10,2021-12-10 03:15:17.647058823,5,0,PASS,
I9f26e720cc60,B9f26e720cc60,2021-12-10,2021-12-10 02:09:01.831809294,5,0,PASS,
I227a6935c54c,B227a6935c54c,2021-12-10,2021-12-10 02:11:54.381095181,5,1,PASS,
I5cd2375a3ab1,B5cd2375a3ab1,2021-12-11,2021-12-11 02:16:59.607843137,10,0,PASS,
I1f6bb029f58a,B1f6bb029f58a,2021-12-11,2021-12-11 02:48:43.732934674,5,0,PASS,
I96386a478f6a,B96386a478f6a,2021-12-11,2021-12-11 02:52:15.497640556,5,0,PASS,
Icf4cdd13d212,Bcf4cdd13d212,2021-12-14,2021-12-14 02:04:24.705882352,5,1,PASS,
I2f64d4159692,B2f64d4159692,2021-12-14,2021-12-14 02:10:55.556921251,5,0,PASS,
I01d3d1efa7e3,B01d3d1efa7e3,2021-12-14,2021-12-14 05:00:24.428146022,5,0,PASS,
I660505b86c71,B660505b86c71,2021-12-14,2021-12-14 05:29:41.290891121,5,1,PASS,
I3481b88eb4e4,B3481b88eb4e4,2021-12-17,2021-12-17 02:16:41.963516715,5,0,PASS,
Ia17441d7e654,Ba17441d7e654,2021-12-17,2021-12-17 07:19:54.853864146,5,0,PASS,
I267783782e2c,B267783782e2c,2021-12-17,2021-12-17 07:40:49.755824930,5,0,PASS,
Ic72332b58bac,Bc72332b58bac,2021-12-18,2021-12-18 06:06:16.470588235,32,1,PASS,
If332b179330b,Bf332b179330b,2021-12-18,2021-12-18 09:29:44.266204993,5,0,FAIL,colour
Ib0ab07beee61,Bb0ab07beee61,2021-12-18,2021-12-18 11:09:27.911136809,5,0,PASS,
I5d912eb3b8a0,B5d912eb3b8a0,2021-12-18,2021-12-18 11:55:28.695450534,5,1,PASS,
I60f69a808e44,B60f69a808e44,2021-12-18,2021-12-18 02:51:32.752939457,5,0,PASS,
Iae498eb3c4c2,Bae498eb3c4c2,2021-12-20,2021-12-20 03:47:27.058823528,5,0,PASS,
I018c671a6bdb,B018c671a6bdb,2021-12-20,2021-12-20 04:55:56.648962821,5,0,PASS,
I06f71b069719,B06f71b069719,2021-12-20,2021-12-20 05:17:22.994936290,5,1,PASS,
Iaa08ee9b81de,Baa08ee9b81de,2021-12-21,2021-12-21 02:05:43.137254901,5,0,PASS,
I848174bca765,B848174bca765,2021-12-21,2021-12-21 02:13:16.080528331,5,0,PASS,
I9b114dd85110,B9b114dd85110,2021-12-21,2021-12-21 02:14:19.806018528,5,0,PASS,
I7c50f50c85de,B7c50f50c85de,2021-12-21,2021-12-21 02:18:53.009054516,5,0,FAIL,underproofed
Ic93b945cb92e,Bc93b945cb92e,2021-12-21,2021-12-21 06:45:22.273540428,5,0,PASS,
Ia5d9a591afa8,Ba5d9a591afa8,2021-12-21,2021-12-21 07:14:39.136285527,5,0,PASS,
Id382b06a156b,Bd382b06a156b,2021-12-22,2021-12-22 04:15:09.803921568,5,0,PASS,
I814f70c42dc8,B814f70c42dc8,2021-12-22,2021-12-22 05:43:42.151164369,5,0,PASS,
Ic7db2858abcd,Bc7db2858abcd,2021-12-23,2021-12-23 03:49:01.176470588,15,0,PASS,
Ic7f9c9c0aac8,Bc7f9c9c0aac8,2021-12-23,2021-12-23 04:11:45.882352940,5,0,PASS,
Ia80d3db83c33,Ba80d3db83c33,2021-12-23,2021-12-23 02:11:51.766548664,5,1,PASS,
I52f98ce1de34,B52f98ce1de34,2021-12-23,2021-12-23 02:17:50.852695649,5,0,PASS,
I083539276357,B083539276357,2021-12-24,2021-12-24 02:14:20.786664861,5,0,PASS,
Ifd2436762b9d,Bfd2436762b9d,2021-12-24,2021-12-24 15:43:05.342665306,5,0,PASS,
I992de1e75d28,B992de1e75d28,2021-12-24,2021-12-24 16:28:10.809478272,5,0,PASS,
Iae2c4ea6ee0d,Bae2c4ea6ee0d,2021-12-24,2021-12-24 16:52:01.450700279,5,1,PASS,
I029b80f1892b,B029b80f1892b,2021-12-24,2021-12-24 17:13:52.871820451,5,2,PASS,
Ib8b0489a030d,Bb8b0489a030d,2021-12-25,2021-12-25 12:55:03.425222067,5,1,PASS,
I8f5d24047f46,B8f5d24047f46,2021-12-25,2021-12-25 02:57:54.715088216,5,0,PASS,
I618d746f00bd,B618d746f00bd,2021-12-25,2021-12-25 03:00:47.264374104,5,0,PASS,
I00cc272164fa,B00cc272164fa,2021-12-25,2021-12-25 17:46:59.206310552,5,0,PASS,
Id5ed53581a6c,Bd5ed53581a6c,2021-12-27,2021-12-27 04:38:25.882352941,18,0,PASS,
I4dc00b109cef,B4dc00b109cef,2021-12-27,2021-12-27 05:06:39.999999999,5,1,PASS,
Ida74dd944a4e,Bda74dd944a4e,2021-12-27,2021-12-27 05:32:32.941176470,5,0,PASS,
Idfb9d9cc12db,Bdfb9d9cc12db,2021-12-27,2021-12-27 02:12:32.943527606,5,0,PASS,
I3e31d7b4160a,B3e31d7b4160a,2021-12-27,2021-12-27 06:32:32.222333566,5,0,PASS,
I95a2569323d3,B95a2569323d3,2021-12-27,2021-12-27 02:14:13.597277708,5,0,FAIL,underweight
I7fa103b0f9e2,B7fa103b0f9e2,2021-12-27,2021-12-27 08:28:27.033161705,5,0,PASS,
I374640a67c07,B374640a67c07,2021-12-28,2021-12-28 02:05:52.941176470,5,0,PASS,
I95d8c57ba7fc,B95d8c57ba7fc,2021-12-28,2021-12-28 06:34:10.713983730,5,0,PASS,
Ib2aa126fbb03,Bb2aa126fbb03,2021-12-28,2021-12-28 02:18:13.466012071,5,0,PASS,
I8946e91599d0,B8946e91599d0,2021-12-28,2021-12-28 02:20:22.877976486,5,1,FAIL,underweight
I978ad3e0ac75,B978ad3e0ac75,2021-12-28,2021-12-28 02:22:21.832591996,5,1,PASS,
I74d65424a7c9,B74d65424a7c9,2021-12-29,2021-12-29 04:44:42.352941176,5,0,PASS,
I62e69f000259,B62e69f000259,2021-12-29,2021-12-29 02:12:46.669081346,5,0,PASS,
Ia631a2baa8b4,Ba631a2baa8b4,2021-12-29,2021-12-29 05:56:36.990033750,5,0,PASS,
I2b3fb9dcb624,B2b3fb9dcb624,2021-12-29,2021-12-29 06:36:42.040640023,5,0,PASS,
I4fc75ff6243b,B4fc75ff6243b,2021-12-29,2021-12-29 02:07:03.529411764,5,0,PASS,
If34d0d351437,Bf34d0d351437,2021-12-30,2021-12-30 04:20:23.529411764,16,0,PASS,
I7c9123041662,B7c9123041662,2021-12-30,2021-12-30 04:43:08.235294116,5,0,PASS,
I3d478a74dcfa,B3d478a74dcfa,2021-12-30,2021-12-30 02:04:44.313725490,5,0,PASS,
I87c0caa6f37a,B87c0caa6f37a,2021-12-30,2021-12-30 05:21:56.078431372,5,0,PASS,
I7bf0145df555,B7bf0145df555,2021-12-30,2021-12-30 02:16:57.388433645,5,0,PASS,
Ia1c9d934dcc9,Ba1c9d934dcc9,2021-12-30,2021-12-30 02:22:07.192688063,5,1,PASS,
I800a1fd6be29,B800a1fd6be29,2021-12-31,2021-12-31 02:15:01.962690640,5,0,PASS,
Ia0b7dd715598,Ba0b7dd715598,2021-12-31,2021-12-31 11:43:34.765156630,5,1,PASS,
I525060406908,B525060406908,2021-12-31,2021-12-31 02:19:16.865438161,5,0,PASS,
I6651d4cf06a7,B6651d4cf06a7,2021-12-31,2021-12-31 02:21:26.277402576,5,0,PASS,
I1f7269a0bca1,B1f7269a0bca1,2021-12-31,2021-12-31 14:07:01.383670375,5,0,PASS,
I93c9dc9b507c,B93c9dc9b507c,2022-01-01,2022-01-01 05:35:41.176470588,28,1,PASS,
Ic45f8e4f40c2,Bc45f8e4f40c2,2022-01-01,2022-01-01 02:27:50.592746933,5,0,FAIL,underproofed
Ib17dedf729bb,Bb17dedf729bb,2022-01-01,2022-01-01 02:33:50.986659798,5,1,PASS,
Ia6c134011790,Ba6c134011790,2022-01-01,2022-01-01 09:51:49.944100530,5,1,PASS,
Id9f75ce291d6,Bd9f75ce291d6,2022-01-01,2022-01-01 02:36:29.156838529,5,0,FAIL,colour
I01a7fea6129e,B01a7fea6129e,2022-01-01,2022-01-01 10:37:50.728414255,5,0,PASS,
I47aaa179b48a,B47aaa179b48a,2022-01-01,2022-01-01 02:40:59.745273533,5,0,PASS,
I007126b038d1,B007126b038d1,2022-01-03,2022-01-03 02:07:48.628848952,5,0,PASS,
I267d7a90a84e,B267d7a90a84e,2022-01-03,2022-01-03 04:53:51.451274007,5,0,PASS,
I94953ae0c24d,B94953ae0c24d,2022-01-03,2022-01-03 05:43:00.363990712,5,0,PASS,
I2dab636af2f7,B2dab636af2f7,2022-01-04,2022-01-04 02:21:10.588235294,5,0,PASS,
Ibaa2f1e3078c,Bbaa2f1e3078c,2022-01-06,2022-01-06 02:04:44.313725490,5,0,PASS,
I847efc623eca,B847efc623eca,2022-01-06,2022-01-06 03:40:23.529411763,5,0,PASS,
I5d4157bc75b4,B5d4157bc75b4,2022-01-06,2022-01-06 02:10:00.001461517,5,0,PASS,
I2693eb3f6d9c,B2693eb3f6d9c,2022-01-06,2022-01-06 02:11:40.655211618,5,0,PASS,
I423146de473b,B423146de473b,2022-01-06,2022-01-06 02:13:21.308961719,5,1,FAIL,misshapen
I481439b35084,B481439b35084,2022-01-07,2022-01-07 03:23:08.235294117,5,0,PASS,
I979857329193,B979857329193,2022-01-07,2022-01-07 02:01:23.333333333,5,0,FAIL,underproofed
Ied6afed423b7,Bed6afed423b7,2022-01-07,2022-01-07 04:56:01.693281506,5,0,PASS,
I74669f0e690f,B74669f0e690f,2022-01-08,2022-01-08 07:12:14.649890737,5,0,PASS,
Iee660c3e4c07,Bee660c3e4c07,2022-01-08,2022-01-08 10:19:17.882079331,5,0,PASS,
I799088246854,B799088246854,2022-01-08,2022-01-08 11:57:35.707512741,5,1,FAIL,underweight
I74c4e5ffa705,B74c4e5ffa705,2022-01-08,2022-01-08 02:31:13.207071955,5,0,PASS,
Ibf7139ec37c2,Bbf7139ec37c2,2022-01-10,2022-01-10 03:55:54.290617495,5,0,PASS,
I6674dd13d968,B6674dd13d968,2022-01-11,2022-01-11 03:11:22.352941175,5,0,PASS,
I25798f988d00,B25798f988d00,2022-01-11,2022-01-11 05:02:39.227711526,5,0,PASS,
I9c46ecb63ad3,B9c46ecb63ad3,2022-01-11,2022-01-11 02:02:21.176470588,5,0,PASS,
Iff57c006644b,Bff57c006644b,2022-01-13,2022-01-13 02:53:19.999999999,7,1,PASS,
If42d6b38f164,Bf42d6b38f164,2022-01-13,2022-01-13 02:23:31.764705882,5,0,PASS,
Ibfb6cd950418,Bbfb6cd950418,2022-01-13,2022-01-13 04:01:40.392156862,5,0,PASS,
I54ba63f5d386,B54ba63f5d386,2022-01-13,2022-01-13 02:06:18.431950497,5,0,PASS,
Ib3adb3c330e9,Bb3adb3c330e9,2022-01-14,2022-01-14 02:04:24.705882352,5,0,PASS,
I768de58c343a,B768de58c343a,2022-01-15,2022-01-15 05:04:18.823529411,24,0,PASS,
I2feed5a7a617,B2feed5a7a617,2022-01-15,2022-01-15 02:14:32.549019607,9,0,PASS,
I3660962cd11e,B3660962cd11e,2022-01-15,2022-01-15 06:24:18.823529411,5,0,PASS,
Ic88b1fc7fb95,Bc88b1fc7fb95,2022-01-15,2022-01-15 06:38:20.648398320,5,0,PASS,
I98d8835e68fc,B98d8835e68fc,2022-01-15,2022-01-15 07:35:16.468667202,5,0,PASS,
I7b88fb8041d4,B7b88fb8041d4,2022-01-15,2022-01-15 09:37:14.321732178,5,0,PASS,
